soudain|soudain
souffrir|souffr
souhaiter|souhait
soulever|soulev
souligner|soulign
soumettre|soumettr
soupçon|soupçon
source|sourc
sourire|sourir
sous|sous
soutenir|souten
souvenir|souven
souvent|souvent
spécial|spécial
spectacle|spectacl
sport|sport
station|station
statue|statu
subir|sub
succès|succes
sucre|sucr
sud|sud
suffire|suffir
suggérer|sugger
suis|<STOP>
suit|suit
suite|suit
suivant|suiv
suivent|suivent
suivez|suiv
suivi|suiv
suivis|suiv
suivit|suiv
suivons|suivon
suivrai|suivr
suivre|suivr
sujet|sujet
supérieur|supérieur
supporter|support
supposa|suppos
supposai|suppos
supposant|suppos
suppose|suppos
supposé|suppos
supposent|supposent
supposer|suppos
supposera|suppos
supposes|suppos
supposez|suppos
supposons|supposon
sur|<STOP>
sûr|sûr
surface|surfac
surprendre|surprendr
surtout|surtout
surveiller|surveil
survivre|survivr
sus|sus
sut|sut
système|system
table|tabl
tableau|tableau
tables|tabl
taille|taill
taire|tair
tandis|tand
tant|tant
tante|tant
taper|tap
tard|tard
tarder|tard
tas|tas
taux|taux
teindre|teindr
tel|tel
téléphone|téléphon
tellement|tel
témoin|témoin
temps|temp
tendance|tendanc
tendre|tendr
tenir|ten
tension|tension
tentative|tentat
tenter|tent
terme|term
termina|termin
terminai|termin
terminant|termin
termine|termin
terminé|termin
terminent|terminent
terminer|termin
terminerai|termin
termines|termin
terminez|termin
terminons|terminon
terrain|terrain
terre|terr
terres|terr
terrible|terribl
tête|têt
têtes|têt
texte|text
théâtre|théâtr
théorie|théor
tira|tir
tirai|tir
tirant|tir
tire|tir
tiré|tir
tirent|tirent
tirer|tir
tirerai|tir
tires|tir
tirez|tir
tirons|tiron
tissu|tissu
titre|titr
toit|toit
tomba|tomb
tombai|tomb
tombant|tomb
tombe|tomb
tombé|tomb
tombent|tombent
tomber|tomb
tomberai|tomb
tombes|tomb
tombez|tomb
tombons|tombon
ton|<STOP>
tonne|ton
torturer|tortur
total|total
toucha|touch
touchai|touch
touchant|touch
touche|touch
touché|touch
touchent|touchent
toucher|touch
touchera|touch
touches|touch
touchez|touch
touchons|touchon
toujours|toujour
tour|tour
tourment|tourment
tourner|tourn
tout|tout
trace|trac
traduire|traduir
train|train
trait|trait
traiter|trait
tranquille|tranquill
transformer|transform
transport|transport
travail|travail
travailler|travaill
traverser|travers
tremble|trembl
tribunal|tribunal
triste|trist
tristesse|tristess
tromper|tromp
trop|trop
trou|trou
trouble|troubl
trouva|trouv
trouvai|trouv
trouvant|trouv
trouve|trouv
trouvé|trouv
trouvent|trouvent
trouver|trouv
trouverai|trouv
trouves|trouv
trouvez|trouv
trouvons|trouvon
type|typ
union|union
unique|uniqu
unir|unir
unité|unit
univers|univer
université|univers
universités|univers
urgent|urgent
usage|usag
user|user
usine|usin
utile|util
utilisa|utilis
utilisai|utilis
utilisant|utilis
utilise|utilis
utilisé|utilis
utilisent|utilisent
utiliser|utilis
utilisera|utilis
utilises|utilis
utilisez|utilis
utilisons|utilison
va|va
vacances|vacanc
vague|vagu
vaincre|vaincr
vais|vais
valeur|valeur
valoir|valoir
varier|vari
vas|vas
vaste|vast
veille|veil
venant|ven
vend|vend
vendaient|vend
vendais|vend
vendait|vend
vendant|vend
vendent|vendent
vendez|vend
vendions|vendion
vendons|vendon
vendra|vendr
vendrai|vendr
vendre|vendr
vendrons|vendron
vendront|vendront
vends|vend
vendu|vendu
vendue|vendu
vendues|vendu
vendus|vendus
venez|ven
venir|ven
venons|venon
vent|vent
vente|vent
ventre|ventr
venu|venu
vérité|vérit
vérités|vérit
verra|verr
verrai|verr
verre|verr
vers|ver
verser|vers
vert|vert
veste|vest
vêtement|vêt
veulent|veulent
veut|veut
veux|veux
viande|viand
victime|victim
victoire|victoir
vide|vid
vie|vi
vieil|vieil
viendra|viendr
viendrai|viendr
viennent|viennent
viens|vien
vient|vient
vieux|vieux
vif|vif
village|villag
ville|vill
villes|vill
vin|vin
vins|vin
vint|vint
violence|violenc
violent|violent
vis|vis
visage|visag
visite|visit
visiter|visit
vit|vit
vite|vit
vitesse|vitess
vivant|viv
vivre|vivr
voici|voic
voient|voient
voilà|voilà
voir|voir
vois|vois
voisin|voisin
voit|voit
voiture|voitur
voix|voix
vol|vol
voler|vol
volonté|volont
volume|volum
vont|vont
vote|vot
voudra|voudr
voudrai|voudr
voulant|voul
voulez|voul
vouloir|vouloir
voulons|voulon
voulus|voulus
voulut|voulut
voyage|voyag
voyager|voyag
voyant|voi
voyez|voi
voyons|voyon
vrai|vrai
vraiment|vrai
vu|vu
vue|vu
vues|vu
vus|vus
yeux|yeux
